dis_detail_id,pet,pr,tmax
881,110.20000457763672,10.0,22.689998626708984
882,94.5999984741211,22.700000000000003,20.90999984741211
883,95.70000457763672,25.0,21.15999984741211
884,113.9000015258789,4.4,23.43000030517578
885,94.0,4.1000000000000005,19.78999900817871
886,110.70000457763672,2.4000000000000004,23.100000381469727
887,88.80000305175781,3.8,22.6299991607666
888,106.3000030517578,9.4,22.049999237060547
889,104.0,11.6,22.670000076293945
890,96.3000030517578,21.0,21.01000022888184
891,101.5999984741211,12.1,22.229999542236328
892,101.3000030517578,1.7000000000000002,21.059999465942383
893,111.5,5.6000000000000005,22.670000076293945
894,95.5,22.6,21.07999992370605
895,110.0999984741211,8.8,22.60999870300293
896,112.20000457763672,5.6000000000000005,22.86999893188477
897,88.5999984741211,11.6,19.10999870300293
898,95.0999984741211,1.8,19.86999893188477
899,88.5,8.1,19.10999870300293
900,108.8000030517578,17.1,25.71999931335449
901,117.5,2.4000000000000004,23.40999984741211
902,105.3000030517578,10.6,23.93000030517578
903,89.0,6.6000000000000005,23.5
904,97.5,40.6,23.51000022888184
905,101.5,16.2,22.56999969482422
906,78.5999984741211,53.5,20.68000030517578
907,82.9000015258789,31.3,20.94999885559082
908,90.5,34.0,21.549999237060547
909,91.5,36.1,21.51000022888184
910,91.20000457763672,5.1000000000000005,19.14999961853028
911,,,
912,93.9000015258789,21.700000000000003,23.920000076293945
913,93.5,5.300000000000001,18.75
914,94.0,4.1000000000000005,19.78999900817871
915,90.20000457763672,3.3000000000000003,19.489999771118164
916,89.9000015258789,4.2,19.39999961853028
917,90.0999984741211,5.800000000000001,19.86999893188477
918,92.0999984741211,4.800000000000001,19.78999900817871
919,90.9000015258789,11.1,21.8799991607666
920,75.20000457763672,53.0,20.63999938964844
921,119.0,1.4,24.209999084472656
922,103.0999984741211,0.7000000000000001,20.69999885559082
923,95.8000030517578,1.6,18.600000381469727
924,130.8000030517578,5.800000000000001,24.729999542236328
925,94.70000457763672,6.5,21.549999237060547
926,95.9000015258789,5.9,21.44999885559082
927,98.8000030517578,13.2,27.89999961853028
928,127.5999984741211,4.5,25.459999084472656
929,110.20000457763672,10.0,22.689998626708984
930,106.3000030517578,9.4,22.049999237060547
931,109.5,8.9,22.559999465942383
932,94.9000015258789,35.2,22.020000457763672
933,109.20000457763672,16.2,25.779998779296875
934,,,
935,,,
936,91.5999984741211,27.3,20.46999931335449
937,108.20000457763672,10.9,22.60999870300293
938,101.3000030517578,1.7000000000000002,21.059999465942383
939,73.5999984741211,62.8,17.600000381469727
940,76.0999984741211,60.900000000000006,19.979999542236328
941,110.70000457763672,2.4000000000000004,23.100000381469727
942,117.5,2.4000000000000004,23.40999984741211
943,102.5,27.1,27.31999969482422
944,98.3000030517578,18.3,27.26999855041504
945,94.8000030517578,23.6,24.809999465942383
946,85.5,24.3,21.020000457763672
947,91.0,21.5,20.10999870300293
948,116.5,2.0,23.36999893188477
949,89.5,18.8,24.609999
950,71.70000457763672,46.1,21.0
951,94.3000030517578,5.9,21.85999870300293
952,123.0,17.7,23.28999900817871
953,134.8000030517578,45.0,23.739999771118164
954,140.3000030517578,21.3,28.06999969482422
955,87.70000457763672,39.7,25.56999969482422
956,63.20000076293945,8.700000000000001,22.729999542236328
957,51.29999923706055,50.2,20.69999885559082
958,52.400001525878906,66.2,18.709999084472656
959,70.9000015258789,42.900000000000006,19.59000015258789
960,90.70000457763672,11.3,20.75
961,107.20000457763672,56.5,22.170000076293945
962,147.0,17.8,25.46999931335449
963,157.40000915527344,12.9,27.78999900817871
964,176.5,22.700000000000003,28.86999893188477
965,142.60000610351562,32.2,28.65999984741211
966,132.10000610351562,12.9,28.68000030517578
967,132.10000610351562,12.9,28.68000030517578
968,64.0,15.6,23.75
969,57.20000076293945,28.8,20.3799991607666
970,57.10000228881836,19.8,21.229999542236328
971,75.20000457763672,53.900000000000006,19.939998626708984
972,92.5,10.7,20.309999465942383
973,113.8000030517578,63.900000000000006,23.100000381469727
974,71.9000015258789,51.900000000000006,20.82999992370605
975,164.60000610351562,10.0,27.46999931335449
976,162.60000610351562,55.6,29.11999893188477
977,142.10000610351562,15.7,29.029998779296875
978,121.0,30.1,26.209999084472656
979,78.9000015258789,60.5,25.779998779296875
980,73.4000015258789,21.1,23.61999893188477
981,63.5,27.200000000000003,21.32999992370605
982,58.0,14.5,20.61999893188477
983,72.0999984741211,21.0,21.39999961853028
984,94.5999984741211,28.3,23.11999893188477
985,131.1999969482422,4.800000000000001,25.26000022888184
986,137.8000030517578,53.1,24.459999084472656
987,161.40000915527344,13.1,27.5
988,181.3000030517578,15.3,29.71999931335449
989,139.90000915527344,12.3,27.849998474121094
990,127.5999984741211,13.0,28.239999771118164
991,82.30000305175781,31.1,24.68000030517578
992,66.70000457763672,17.6,24.149999618530277
993,63.29999923706055,25.700000000000003,19.53999900817871
994,88.5,51.2,22.31999969482422
995,125.20000457763672,17.1,25.18000030517578
996,141.1999969482422,44.300000000000004,24.85999870300293
997,166.6999969482422,11.100000000000001,28.799999237060547
998,102.0999984741211,19.9,27.15999984741211
999,98.4000015258789,38.1,26.309999465942383
1000,110.0,7.4,22.88999938964844
1001,120.9000015258789,1.5,24.439998626708984
1002,120.3000030517578,1.7000000000000002,24.19999885559082
1003,103.0999984741211,0.7000000000000001,20.69999885559082
1004,95.8000030517578,1.6,18.600000381469727
1005,109.5999984741211,4.4,27.82999992370605
1006,108.0999984741211,29.5,25.029998779296875
1007,104.0,11.6,22.670000076293945
1008,87.80000305175781,18.5,21.600000381469727
1009,96.3000030517578,21.0,21.01000022888184
1010,101.5999984741211,12.1,22.229999542236328
1011,91.20000457763672,5.1000000000000005,19.14999961853028
1012,109.0999984741211,13.7,23.600000381469727
1013,87.80000305175781,18.5,21.600000381469727
1014,107.5999984741211,2.8000000000000003,22.07999992370605
1015,94.0,4.1000000000000005,19.78999900817871
1016,88.20000457763672,28.8,19.989999771118164
1017,,,
1018,117.5,2.4000000000000004,23.40999984741211
1019,74.4000015258789,47.6,21.03999900817871
1020,115.9000015258789,10.5,27.28999900817871
1021,96.0999984741211,31.1,23.63999938964844
1022,113.0,3.9,23.31999969482422
1023,113.9000015258789,4.4,23.43000030517578
1024,109.5,8.9,22.559999465942383
1025,116.5,2.0,23.36999893188477
1026,79.20000457763672,62.7,19.8799991607666
1027,71.4000015258789,51.7,20.21999931335449
1028,94.5999984741211,40.2,22.82999992370605
1029,113.9000015258789,4.4,23.43000030517578
1030,111.5,5.6000000000000005,22.670000076293945
1031,109.5999984741211,4.4,27.82999992370605
1032,108.70000457763672,10.8,26.059999465942383
1033,105.4000015258789,20.5,26.78999900817871
1034,91.9000015258789,19.8,22.979999542236328
1035,89.5,16.6,22.82999992370605
1036,108.20000457763672,10.9,22.60999870300293
1037,110.20000457763672,10.0,22.689998626708984
1038,110.0999984741211,8.8,22.60999870300293
1039,113.0,3.9,23.31999969482422
1040,86.70000457763672,0.0,24.049999237060547
1041,127.0,3.8,27.15999984741211
1042,112.20000457763672,5.6000000000000005,22.86999893188477
1043,117.4000015258789,1.3,23.209999084472656
1044,157.6999969482422,176.8,31.17999839782715
1045,77.9000015258789,50.1,20.65999984741211
1046,89.0,6.6000000000000005,23.5
1047,95.0999984741211,35.6,24.10999870300293
1048,110.0,7.4,22.88999938964844
1049,119.0,1.4,24.209999084472656
1050,120.70000457763672,3.8,28.31999969482422
1051,151.40000915527344,15.200000000000001,29.90999984741211
1052,130.8000030517578,5.800000000000001,24.729999542236328
1053,127.5999984741211,4.5,25.459999084472656
1054,91.5999984741211,27.3,20.46999931335449
1055,106.3000030517578,9.4,22.049999237060547
1056,109.20000457763672,16.2,25.779998779296875
1057,,,
1058,,,
1059,95.5,22.6,21.07999992370605
1060,70.4000015258789,66.2,17.779998779296875
1061,110.70000457763672,2.4000000000000004,23.100000381469727
1062,117.5,2.4000000000000004,23.40999984741211
1063,73.4000015258789,86.30000000000001,17.170000076293945
1064,,,
1065,145.60000610351562,0.0,27.51000022888184
1066,159.0,0.0,29.76000022888184
1067,147.8000030517578,0.7000000000000001,28.189998626708984
1068,134.0,0.9,26.03999900817871
1069,145.40000915527344,0.8,27.28999900817871
1070,142.8000030517578,0.2,25.96999931335449
1071,146.40000915527344,0.1,29.14999961853028
1072,153.5,0.6000000000000001,28.959999084472656
1073,111.0999984741211,4.4,24.61999893188477
1074,155.5,0.2,28.309999465942383
1075,149.0,0.3,27.479999542236328
1076,126.5999984741211,0.6000000000000001,23.57999992370605
1077,134.90000915527344,0.6000000000000001,24.51000022888184
1078,127.3000030517578,0.6000000000000001,23.89999961853028
1079,111.3000030517578,6.1000000000000005,24.059999465942383
1080,111.0999984741211,7.800000000000001,24.21999931335449
1081,111.9000015258789,9.1,23.53999900817871
1082,94.0999984741211,6.2,21.28999900817871
1083,148.10000610351562,0.6000000000000001,29.3799991607666
1084,108.20000457763672,45.8,25.739999771118164
1085,117.9000015258789,5.0,24.26999855041504
1086,138.3000030517578,1.6,27.75
1087,135.90000915527344,0.9,26.56999969482422
1088,132.6999969482422,0.9,25.71999931335449
1089,132.6999969482422,1.0,26.01000022888184
1090,151.6999969482422,0.4,27.76999855041504
1091,150.0,0.0,27.5
1092,128.0,1.7000000000000002,23.75
1093,127.70000457763672,2.3000000000000003,23.529998779296875
1094,113.8000030517578,3.9,23.43000030517578
1095,113.3000030517578,4.3,24.13999938964844
1096,114.70000457763672,3.9,23.96999931335449
1097,94.20000457763672,6.7,20.82999992370605
1098,126.3000030517578,2.4000000000000004,23.420000076293945
1099,103.9000015258789,8.3,24.56999969482422
1100,102.9000015258789,7.9,24.59000015258789
1101,150.0,0.0,27.5
1102,127.8000030517578,2.1,24.06999969482422
1103,114.5,4.7,23.779998779296875
1104,95.70000457763672,5.9,21.299999237060547
1105,139.10000610351562,0.1,24.94999885559082
1106,125.0999984741211,2.1,22.96999931335449
1107,146.40000915527344,0.2,30.01999855041504
1108,152.40000915527344,0.5,27.69999885559082
1109,152.8000030517578,0.3,27.81999969482422
1110,131.3000030517578,1.7000000000000002,26.90999984741211
1111,137.1999969482422,0.9,31.01000022888184
1112,156.40000915527344,0.4,31.35999870300293
1113,,,
1114,,,
1115,149.0,0.8,31.729999542236328
1116,110.70000457763672,29.6,24.53999900817871
1117,151.60000610351562,0.5,27.84000015258789
1118,152.40000915527344,0.4,27.82999992370605
1119,129.60000610351562,0.8,24.959999084472656
1120,153.10000610351562,0.3,27.920000076293945
1121,150.0,0.0,27.5
1122,127.8000030517578,2.1,24.06999969482422
1123,111.0999984741211,7.800000000000001,24.21999931335449
1124,95.0,17.400000000000002,19.779998779296875
1125,91.70000457763672,19.0,22.11999893188477
1126,153.5,0.1,27.799999237060547
1127,131.1999969482422,1.2000000000000002,31.32999992370605
1128,125.9000015258789,2.0,28.709999084472656
1129,111.0999984741211,4.4,24.61999893188477
1130,149.10000610351562,0.6000000000000001,27.239999771118164
1131,132.6999969482422,0.9,25.71999931335449
1132,132.6999969482422,1.0,26.01000022888184
1133,154.1999969482422,0.0,28.03999900817871
1134,153.5,0.0,27.989999771118164
1135,128.0,1.7000000000000002,23.75
1136,95.0,8.6,21.64999961853028
1137,93.0,28.200000000000003,21.68000030517578
1138,145.60000610351562,0.0,27.51000022888184
1139,103.9000015258789,8.3,24.56999969482422
1140,132.3000030517578,1.1,25.65999984741211
1141,133.3000030517578,0.9,26.15999984741211
1142,159.0,0.0,29.76000022888184
1143,150.8000030517578,0.0,29.59000015258789
1144,102.9000015258789,7.9,24.59000015258789
1145,134.0,0.9,26.03999900817871
1146,152.40000915527344,0.5,27.69999885559082
1147,152.8000030517578,0.3,27.81999969482422
1148,131.1999969482422,1.2000000000000002,31.32999992370605
1149,119.9000015258789,2.0,27.78999900817871
1150,111.0999984741211,4.4,24.61999893188477
1151,133.3000030517578,0.9,26.15999984741211
1152,151.60000610351562,0.5,27.84000015258789
1153,152.40000915527344,0.4,27.82999992370605
1154,153.10000610351562,0.3,27.920000076293945
1155,106.0999984741211,4.3,21.64999961853028
1156,126.20000457763672,2.0,26.57999992370605
1157,,,
1158,145.60000610351562,0.0,27.51000022888184
1159,148.10000610351562,0.6000000000000001,29.3799991607666
1160,92.0999984741211,9.7,22.51000022888184
1161,118.8000030517578,1.9,26.68000030517578
1162,129.0,1.7000000000000002,27.709999084472656
1163,148.1999969482422,0.1,27.01000022888184
1164,150.0,0.0,27.5
1165,102.5,18.0,21.94999885559082
1166,90.0,11.9,21.8799991607666
1167,145.60000610351562,0.0,27.51000022888184
1168,155.8000030517578,0.2,28.439998626708984
1169,155.5,0.2,28.309999465942383
1170,95.4000015258789,12.3,22.559999465942383
1171,108.20000457763672,45.8,25.739999771118164
1172,146.40000915527344,0.2,30.01999855041504
1173,108.20000457763672,45.8,25.739999771118164
1174,134.6999969482422,1.4,28.82999992370605
1175,114.8000030517578,3.4000000000000004,24.40999984741211
1176,112.0999984741211,4.7,24.84000015258789
1177,111.8000030517578,4.4,25.36999893188477
1178,132.3000030517578,1.1,25.65999984741211
1179,149.10000610351562,0.6000000000000001,27.239999771118164
1180,145.40000915527344,0.8,27.28999900817871
1181,111.0999984741211,7.800000000000001,24.21999931335449
1182,111.9000015258789,9.1,23.53999900817871
1183,148.3000030517578,0.5,30.25
1184,156.40000915527344,0.4,31.35999870300293
1185,,,
1186,133.40000915527344,1.7000000000000002,30.40999984741211
1187,109.5999984741211,63.7,27.88999938964844
1188,110.70000457763672,5.5,24.25
1189,134.3000030517578,1.0,26.19999885559082
1190,132.6999969482422,1.0,26.01000022888184
1191,113.8000030517578,3.9,23.43000030517578
1192,111.3000030517578,6.1000000000000005,24.059999465942383
1193,94.4000015258789,7.2,21.84000015258789
1194,85.5999984741211,21.700000000000003,18.6299991607666
1195,145.60000610351562,0.0,27.51000022888184
1196,156.1999969482422,0.2,32.80999755859375
1197,153.90000915527344,0.4,31.86999893188477
1198,123.3000030517578,1.3,30.189998626708984
1199,107.8000030517578,57.0,27.25
1200,102.9000015258789,7.9,24.59000015258789
1201,129.60000610351562,0.8,24.959999084472656
1202,155.5,0.2,28.309999465942383
1203,114.5,4.7,23.779998779296875
1204,113.3000030517578,4.3,24.13999938964844
1205,114.70000457763672,3.9,23.96999931335449
1206,153.5,0.1,27.799999237060547
1207,125.20000457763672,1.8,25.3799991607666
1208,102.20000457763672,18.0,24.84000015258789
1209,158.0,0.0,29.349998474121094
1210,159.0,0.0,29.76000022888184
1211,106.20000457763672,26.6,25.11999893188477
1212,161.8000030517578,54.5,27.19999885559082
1213,183.8000030517578,12.3,28.14999961853028
1214,146.5,75.4,28.729999542236328
1215,190.5,30.9,29.81999969482422
1216,185.8000030517578,24.1,29.26000022888184
1217,171.3000030517578,17.400000000000002,26.549999237060547
1218,172.0,18.8,26.349998474121094
1219,157.1999969482422,22.3,25.170000076293945
1220,162.6999969482422,19.200000000000003,25.939998626708984
1221,157.6999969482422,7.5,25.5
1222,185.6999969482422,52.2,31.65999984741211
1223,135.6999969482422,50.7,27.599998474121094
1224,141.60000610351562,45.7,29.44999885559082
1225,190.5,30.9,29.81999969482422
1226,203.90000915527344,2.3000000000000003,30.46999931335449
1227,180.3000030517578,46.6,29.90999984741211
1228,130.0,23.3,26.32999992370605
1229,157.0,8.6,25.85999870300293
1230,162.0,60.6,27.5
1231,165.8000030517578,64.10000000000001,27.989999771118164
1232,163.6999969482422,76.0,27.349998474121094
1233,161.3000030517578,62.3,27.029998779296875
1234,163.40000915527344,69.5,27.420000076293945
1235,170.10000610351562,14.9,26.279998779296875
1236,173.90000915527344,12.7,27.01999855041504
1237,171.3000030517578,17.400000000000002,26.549999237060547
1238,172.0,18.8,26.349998474121094
1239,170.3000030517578,9.2,25.96999931335449
1240,214.1000061035156,1.3,30.920000076293945
1241,192.40000915527344,3.4000000000000004,30.06999969482422
1242,162.0,55.6,28.35999870300293
1243,157.10000610351562,54.2,26.989999771118164
1244,192.90000915527344,33.0,29.65999984741211
1245,150.1999969482422,52.7,31.96999931335449
1246,191.6000061035156,42.2,32.59000015258789
1247,,,
1248,,,
1249,189.0,41.400000000000006,29.92999839782715
1250,137.90000915527344,37.0,29.96999931335449
1251,187.6999969482422,35.800000000000004,29.299999237060547
1252,185.8000030517578,35.4,29.15999984741211
1253,190.40000915527344,35.0,29.549999237060547
1254,193.6999969482422,32.800000000000004,29.88999938964844
1255,205.1999969482422,11.4,31.3799991607666
1256,202.90000915527344,4.2,30.17999839782715
1257,171.3000030517578,17.400000000000002,26.549999237060547
1258,138.0,14.3,24.56999969482422
1259,203.90000915527344,2.3000000000000003,30.46999931335449
1260,144.90000915527344,48.400000000000006,31.59000015258789
1261,138.60000610351562,28.4,31.19999885559082
1262,179.40000915527344,39.5,28.34000015258789
1263,170.3000030517578,9.2,25.96999931335449
1264,173.90000915527344,12.7,27.01999855041504
1265,133.8000030517578,18.6,24.5
1266,143.0,98.8,27.63999938964844
1267,126.5,18.1,23.459999084472656
1268,121.3000030517578,18.2,22.32999992370605
1269,120.20000457763672,19.0,22.299999237060547
1270,118.20000457763672,21.9,21.85999870300293
1271,192.90000915527344,33.0,29.65999984741211
1272,173.1999969482422,48.0,28.53999900817871
1273,161.8000030517578,54.5,27.19999885559082
1274,179.40000915527344,39.5,28.34000015258789
1275,193.6999969482422,32.800000000000004,29.88999938964844
1276,203.6999969482422,4.0,30.26000022888184
1277,130.0,29.5,25.01999855041504
1278,162.0,60.6,27.5
1279,187.6999969482422,35.800000000000004,29.299999237060547
1280,185.8000030517578,35.4,29.15999984741211
1281,190.40000915527344,35.0,29.549999237060547
1282,189.6000061035156,14.7,28.920000076293945
1283,175.10000610351562,6.800000000000001,25.68000030517578
1284,141.5,13.4,23.57999992370605
1285,140.6999969482422,15.3,24.61999893188477
1286,185.6999969482422,52.2,31.65999984741211
1287,209.1000061035156,3.5,31.14999961853028
1288,180.3000030517578,46.6,29.90999984741211
1289,161.0,67.0,27.68000030517578
1290,204.1000061035156,2.2,30.40999984741211
1291,128.60000610351562,13.4,24.239999771118164
1292,141.6999969482422,56.400000000000006,27.40999984741211
1293,150.6999969482422,34.6,28.1299991607666
1294,191.6000061035156,27.9,29.75
1295,202.90000915527344,4.2,30.17999839782715
1296,150.90000915527344,45.0,27.78999900817871
1297,,,
1298,139.90000915527344,47.5,27.729999542236328
1299,192.40000915527344,3.4000000000000004,30.06999969482422
1300,144.90000915527344,48.400000000000006,31.59000015258789
1301,131.90000915527344,24.3,23.850000381469727
1302,130.40000915527344,29.4,25.11999893188477
1303,135.10000610351562,26.700000000000003,26.049999237060547
1304,157.10000610351562,54.2,26.989999771118164
1305,179.40000915527344,39.5,28.34000015258789
1306,172.90000915527344,45.3,27.90999984741211
1307,131.0,13.2,24.76999855041504
1308,191.6000061035156,42.2,32.59000015258789
1309,,,
1310,,,
1311,189.0,41.400000000000006,29.92999839782715
1312,156.40000915527344,65.2,32.939998626708984
1313,133.6999969482422,43.8,28.279998779296875
1314,126.9000015258789,39.6,25.01000022888184
1315,131.8000030517578,41.1,25.189998626708984
1316,140.0,26.9,25.56999969482422
1317,132.60000610351562,48.400000000000006,25.299999237060547
1318,127.4000015258789,51.5,24.479999542236328
1319,125.20000457763672,20.200000000000003,23.489999771118164
1320,197.0,19.5,30.209999084472656
1321,122.9000015258789,52.0,25.28999900817871
1322,121.9000015258789,47.900000000000006,25.209999084472656
1323,134.1999969482422,28.700000000000003,24.350000381469727
1324,138.0,28.8,25.60999870300293
1325,135.1999969482422,26.6,24.13999938964844
1326,137.1999969482422,12.8,24.8799991607666
1327,,,
1328,123.4000015258789,41.7,25.57999992370605
1329,136.90000915527344,30.0,25.21999931335449
1330,115.70000457763672,18.4,20.959999084472656
1331,190.5,30.9,29.81999969482422
1332,211.90000915527344,8.200000000000001,31.78999900817871
1333,128.60000610351562,27.200000000000003,25.56999969482422
1334,173.1999969482422,48.0,28.53999900817871
1335,161.8000030517578,54.5,27.19999885559082
1336,172.90000915527344,45.3,27.90999984741211
1337,162.60000610351562,5.5,26.25
1338,196.1000061035156,12.1,28.07999992370605
1339,155.8000030517578,54.1,29.09000015258789
1340,168.60000610351562,61.2,27.729999542236328
1341,187.8000030517578,47.8,29.84000015258789
1342,198.1999969482422,43.6,30.76000022888184
1343,199.1000061035156,29.5,29.299999237060547
1344,185.6999969482422,47.400000000000006,28.14999961853028
1345,182.8000030517578,54.2,31.39999961853028
1346,129.3000030517578,110.2,28.21999931335449
1347,179.10000610351562,53.8,29.84000015258789
1348,119.4000015258789,52.3,26.5
1349,169.8000030517578,45.7,26.19999885559082
1350,186.1999969482422,38.1,27.96999931335449
1351,219.90000915527344,14.6,31.81999969482422
1352,119.5,120.1,27.849998474121094
